Lon,Lat,Diam_km
141.16044348200,-12.65194356310,25.66860008240
139.30000000000,-13.90085555140,76.88849639890
135.89737535200,-13.38045431870,41.78839874270
134.40000000000,-12.30017403090,37.78279876710
-127.50282502600,-30.26993621960,26.69700050350
-134.68768500400,-37.73050098050,23.64469909670
-137.09084797700,-33.25504431120,35.78549957280
-133.97853289600,-33.51530790180,22.61260032650
-162.92415195800,31.10577336770,93.00319671630
-163.68590626700,28.76275654310,55.94029998780
-112.57254333300,21.96498812610,72.92030334470
-115.58768454100,23.05501855520,42.81299972530
-116.18768440800,24.52449442530,28.71439933780
-121.69966276200,24.69410402580,20.60070037840
-123.27536881600,19.94871155250,25.67860031130
-167.92011760500,-0.28456801472,56.85449981690
-165.80602399400,-1.27048300686,36.76940155030
-166.84965006000,-3.74096568360,29.72439956670
-168.55233921200,-3.63962124784,30.71369934080
-169.59999945900,-1.72420124994,58.85309982300
-170.75637378700,0.37243629856,58.85860061650
-153.04158050600,-50.49023148260,64.94950103760
-114.90282522900,54.46429524450,89.16889953610
-111.32994484500,57.17385819250,33.85070037840
-112.03909751300,52.99490044350,34.80490112300
-116.05740183900,50.34326526510,31.82340049740
-117.70282569300,50.28899031690,37.86750030520
-118.34226094800,55.34363704540,35.89310073850
-147.74561506300,-67.35185306730,95.44409942630
-150.70467909600,-65.94843488040,25.84510040280
-165.09193030100,-10.37071604900,48.82649993900
4.65186698489,-63.73398948930,40.77709960940
-178.59865555000,-8.21547973388,23.65209960940
-84.49683654090,17.07035598510,59.86740112300
-177.12818748400,28.04721494590,53.90969848630
-177.00000013600,26.70052170070,42.80569839480
-178.60000052000,24.90013117410,23.64949989320
-137.08768440800,-26.49441070740,37.80039978030
-135.48768440800,-26.82457157000,31.74749946590
-174.85368516700,-37.77117915330,86.74669647220
-132.15423648000,-66.26884593270,39.05400085450
-137.63593395400,-66.30164713220,58.20399856570
-162.95970849700,-77.01233727140,57.50260162350
-102.50598930100,-58.17396621420,34.87379837040
-177.62415277600,-21.40153234640,29.73679924010
142.71231065800,-16.27196620590,43.82949829100
143.66044348200,-14.79904017000,31.76670074460
143.48879791400,-18.73589142020,20.59589958190
141.24813333500,-16.99235691030,71.92199707030
138.85670919300,-15.88782597120,29.73509979250
139.95670957200,-15.38778383490,25.67320060730
-152.13286626000,10.55059615050,46.87089920040
129.70000000000,-12.80018134160,37.78279876710
130.60000014000,-12.20029523290,48.83200073240
129.60000034600,-14.60013255260,30.71759986880
-108.56621695900,-68.95562202980,68.11239624020
-119.88452110800,-71.21077137390,31.81119918820
-117.76022738700,-68.77132793980,33.76940155030
-122.70282552000,35.61330448580,48.92029953000
-121.24226055400,36.27634885820,27.79190063480
-124.05740266800,38.09737369530,22.66169929500
-156.27111222600,-33.19827362740,50.77870178220
-159.05368491300,-34.01172230410,29.68989944460
-158.75502959100,-33.04002122610,34.71509933470
-121.62395597000,60.92566356290,63.24720001220
-114.36621718600,59.27322292360,20.66110038760
-125.94226002300,59.38402053540,89.46649932860
-142.69795512900,-63.24423023020,53.71500015260
-136.97570642300,-62.07347938150,24.77199935910
-88.20000000000,16.70044510300,50.83570098880
-120.43310826200,-25.48228775080,46.79259872440
-107.99966278200,54.94960682050,35.84379959110
-110.06937982400,52.58874393570,31.81410026550
-171.22684223700,63.92343406790,47.23410034180
-177.00000000000,60.82139229170,24.86639976500
-159.50736907300,5.43232531962,42.81560134890
-159.65233954800,4.25909564817,27.71850013730
-11.30000000000,14.50050040030,57.85210037230
-141.65368447500,47.37985293440,79.13860321040
-133.77254341900,-9.50043605311,66.87409973140
-136.40000003000,-11.20219336130,136.92999267600
-153.08456146200,34.58958474630,49.89210128780
-150.62684223700,33.73175528710,47.87149810790
-153.72818649000,31.58748211550,26.70910072330
-156.71409358200,37.76277886290,47.93429946900
-158.55368471600,35.53581267240,73.05290222170
-161.36912257100,34.62117527600,30.80730056760
104.95933482200,41.98089698930,36.74670028690
125.07648783000,-58.34600451670,63.46549987790
-126.07570698600,18.17461523290,151.16600036600
-177.73087664400,-42.25639979520,71.73789978030
-175.81409358200,-40.72713359900,25.64179992680
142.39999963200,8.00006698119,29.72680091860
-170.74497059900,28.98744055070,25.68020057680
-173.80000000000,28.50350211180,50.88349914550
-172.91140365800,30.84534648160,33.77370071410
-128.93909760100,-56.05491875120,21.64410018920
-124.57570700700,-58.99082560280,54.01250076290
-136.60282569300,-59.63414854820,27.78499984740
-140.50000000000,21.00021033970,31.73690032960
-143.50000023900,20.20026123540,35.77600097660
-145.05637430100,42.45239621540,145.76899719200
-144.99999995600,46.09021436340,51.94229888920
-142.12549731100,44.76095706830,31.80310058590
-146.52280638900,39.83293396350,38.87070083620
-126.92361836200,-12.49537746800,101.93499755900
-124.95423876700,-10.54555640200,35.77349853520
-118.89966178300,37.46027277040,75.00879669190
-119.50282584000,34.77360712920,42.86489868160
-147.30000027800,36.40180456650,64.87190246580
-146.37918178500,38.30447220860,31.80209922790
144.78879776800,-19.33592212280,23.65419960020
-152.42953238800,-13.49304790250,53.90420150760
-150.47181303400,-11.92086881590,21.65080070500
-151.88725134500,-15.09169756420,50.88529968260
-154.68590658100,-12.80553631190,34.78969955440
-84.60000000000,49.60439157180,79.89299774170
-39.79626627810,-15.56434075780,32.74879837040
-40.60000000000,-14.70008918040,25.66620063780
72.10000000000,39.70036421050,28.70569992070
73.86417678310,39.33231999470,23.64410018920
131.17275407900,17.41669482820,59.86000061040
132.18879826800,19.87287496540,25.64430046080
132.78879826800,14.96812517480,37.78570175170
-123.53875936500,-22.99267595190,85.87200164790
-122.09966239300,-22.39098712560,25.65780067440
-126.29367309700,-24.19162459600,54.83229827880
-77.65085024600,8.13318989551,42.82020187380
-108.45740199700,-3.86659729532,34.75880050660
-130.15706446100,12.53677154450,35.80160140990
-131.58452110800,10.56733983190,31.78170013430
-147.96374327700,-46.88932642070,57.91310119630
-148.44695984200,-49.03045356180,37.80960083010
-129.67853228600,44.95878422320,42.89649963380
-176.16175403400,-58.78932639840,28.79360008240
-173.68789633200,-57.59535884760,29.56719970700
-176.83888925800,-56.08107524420,26.56240081790
-146.49999983900,19.50073510520,59.86259841920
-121.50000000000,29.70019389630,25.66620063780
-176.39999941100,12.70008406000,26.69289970400
-172.10000034500,13.50004825230,20.59189987180
-174.20000000000,9.60005749579,25.66620063780
-110.98452110800,32.48254741810,37.85020065310
-109.07254249400,30.07944373640,41.82099914550
-111.25423790500,30.74917740350,41.82830047610
-78.16356249720,5.50019951515,59.86259841920
-71.86526336810,4.95087434790,23.64870071410
-100.87254273600,23.37094991270,69.88790130620
-101.35141284600,21.81531674850,28.70420074460
-159.57649243600,-48.62572460990,20.54619979860
-153.53555630900,13.70701346440,44.85889816280
-154.35099462200,14.17862664920,25.69630050660
-126.17220570700,3.40605490138,44.80839920040
-125.14192328200,-1.28915525771,20.59199905400
-128.47819393400,-0.69684019315,26.69239997860
-128.69333597500,0.24859112281,32.75410079960
-129.79333602000,-7.54551819107,35.77420043950
-130.19333598600,-0.15141282809,21.63129997250
-132.85989010600,-0.25141401349,32.75370025630
-133.39333579300,0.43345899179,46.82860183720
-134.20847625700,5.07894667268,38.79840087890
136.88395545500,15.08799967920,44.82279968260
137.08990753300,13.47561977740,41.81520080570
136.70000000000,17.71991910700,28.71220016480
-125.57536881600,-19.82124280920,24.66970062260
-173.25637432800,-5.39915673237,95.90149688720
-171.20000017400,-4.30020213216,67.87799835210
-169.55502940100,-7.91282371554,31.73259925840
-170.98456149200,-7.44100601356,31.73189926150
-176.19999998800,-7.80012890997,40.80039978030
-176.00000022500,-3.90004915638,35.77600097660
-175.62684236100,-2.27050796988,42.80469894410
-153.31140369400,26.17487655760,36.80559921260
-153.18321593700,23.71829465700,26.72200012210
-155.38456084500,27.17469633390,26.71999931340
-154.24093656700,29.54511407190,22.63199996950
-153.45502940100,30.13106067350,24.70030021670
-71.59683770810,-49.83058040690,22.60750007630
-74.25141284630,-51.03997854610,28.72450065610
-129.19999973100,-14.40111117220,85.90080261230
-163.32549711400,22.06296263240,70.96900177000
-148.08725130900,27.54536597570,36.79589843750
-116.20881486100,14.72813304610,65.91139984130
-142.36374327700,-52.05962517510,50.85969924930
-138.37254315100,16.34096043270,93.92289733890
-142.88725169200,15.31549389290,20.59609985350
-141.71812866700,18.30221061330,66.89309692380
-147.16239831200,2.69020145829,91.91970062260
-144.96105318600,1.64769151213,39.79320144650
118.35186695500,-56.85996694250,27.80559921260
-140.33627123400,-32.40110219260,54.85179901120
-141.28169599200,34.94878576190,23.67149925230
-143.42280714900,39.27523590790,39.85369873050
-89.69084769520,-17.37001201250,40.80369949340
-156.31140392200,-3.64633120273,21.63439941410
-153.34093599300,-0.76450508624,67.88369750980
-151.79596522000,-0.47585236245,25.66699981690
-153.39731011800,-3.40677523623,36.77999877930
-152.76912264600,-4.24770150463,30.72500038150
-157.82684243100,-4.11814605862,21.63529968260
-159.42280745800,0.57181711887,27.71599960330
-129.40316330000,30.86520755230,114.88500213600
-124.71796737600,32.35187975540,20.63190078740
-131.33310849600,29.23682239710,100.99500274700
-72.72712530350,16.57501722130,50.83909988400
-127.99367295700,53.33036949030,61.05599975590
-126.17536856500,54.73042345560,60.06529998780
-127.42994553500,50.12803236060,29.81189918520
-132.59367340000,52.54304601620,25.74189949040
-132.92994496200,53.92856362950,37.90719985960
-175.65502885900,3.85785612616,58.85900115970
-173.60000065400,6.10002683253,22.61459922790
-171.61140369600,2.61549480864,45.82139968870
-174.41005880200,3.11546914374,31.73819923400
-175.02549731100,-0.54094932758,57.85150146480
-176.23959108600,0.98591045498,21.63139915470
-177.29999998800,0.80001285728,40.80039978030
-177.10000025200,3.60036945532,99.91369628910
-166.13824579400,35.27682565010,48.93030166630
-154.57046791000,42.04942734990,58.01369857790
-151.68187159200,40.40371527660,45.88719940190
-151.69865437200,38.86121046410,41.86619949340
-153.65502963900,40.53272984960,32.81969833370
-134.69932472600,8.11240832532,33.75870132450
138.00000072800,38.00029198870,26.69289970400
-107.80282569300,41.38375704060,57.99449920650
131.80000024700,-15.30024332610,39.78919982910
132.19999932300,-16.20007316810,22.61459922790
132.35297594200,-9.53237932483,54.84920120240
131.16528593800,-9.86055760788,34.75370025630
-128.79367333500,-35.87004171920,90.81009674070
-179.04228129200,29.79279618340,23.71019935610
-139.89051033600,-44.87821255140,65.82659912110
-139.57853243300,-42.58112848180,64.93509674070
-164.08052671200,10.44915908320,37.81100082400
-163.72146250100,9.99277104696,36.79930114750
-163.97649193200,6.26180479200,28.71529960630
-165.71877267800,5.70419071223,50.84920120240
-145.72684110200,-59.54156849800,26.63730049130
-148.55502940100,-61.49966014320,31.68670082090
-156.77918167200,-61.84074600210,33.61550140380
-116.33310811100,29.20699150170,55.82020187380
-119.25423880700,33.20363197560,35.81639862060
-109.11796683900,1.58806503605,48.83459854130
-105.67220551600,69.44344784570,24.82839965820
13.00000000000,-7.00006728008,31.73690032960
-110.64259816100,-52.54000865610,28.72559928890
-107.47887086900,-55.35494098270,22.62759971620
-112.42429413300,-57.46636191150,53.94660186770
-115.10598899200,-56.02494643400,28.73390007020
-121.57254308300,-57.09517704280,36.82249832150
-145.00736932800,-15.98469700160,29.72050094600
-145.48052671200,-18.62694739730,24.66990089420
-145.75233954800,-22.65650515410,24.67399978640
-149.63690142300,-18.41290599550,29.71710014340
-138.68452169700,-36.51851522130,23.67740058900
-103.38768458100,-12.94600180750,65.86389923100
-121.28452110800,-8.29117863525,62.86240005490
-124.19051057700,-7.80602720009,23.64660072330
-149.27181283800,18.21045023900,180.08799743700
-143.95906393500,14.97070457400,39.78279876710
-168.68590632000,-40.81349917450,82.70469665530
-171.06912342000,-40.31157370550,20.55990028380
-167.52146253100,22.29007202410,24.70669937130
-166.76508820300,24.52370050790,27.79179954530
-166.00602402300,23.68003588230,25.72809982300
145.09999980500,-9.50425873826,72.89550018310
147.58022175300,-10.80765063840,40.81349945070
145.30000000000,-11.70016529470,37.78279876710
-139.10000026300,-28.50132899530,64.87190246580
-142.02280766800,-30.17080923330,32.74219894410
-143.23690097500,-28.13992122570,33.70890045170
-139.65107523900,-22.85510547310,46.83580017090
-170.80000000000,-15.70041702250,50.83570098880
-174.69731011800,-13.82971749980,36.77550125120
-92.74858715370,47.01307428110,78.96160125730
-91.77886950230,48.22980451790,60.02299880980
-166.09327509400,16.70941787650,86.03659820560
-168.76912298300,13.28734877160,27.72240066530
-127.62395597000,22.53995647340,46.83819961550
-128.06022774300,24.09411449580,21.64030075070
-148.97181267700,-10.47894175610,59.91429901120
-148.04228090700,-9.37865399497,34.78900146480
-147.20000024300,-9.81976195036,52.87039947510
-145.02818753500,-10.80681966440,29.75180053710
-150.94228111600,-10.14909437690,29.74819946290
-149.12953243000,-8.83494498189,20.60530090330
-95.24542408660,15.68505814200,35.77750015260
-107.26372843800,-51.51159377460,57.90990066530
-116.70000024300,-46.70267810230,65.86990356450
-117.48102020100,74.87397099050,57.47660064700
67.80000000000,40.50034928380,27.71590042110
-121.60847729800,6.62575765640,123.00000000000
-119.42079209200,5.51834168759,26.69709968570
-117.45107539800,4.38807576096,34.76720047000
-122.02678166200,7.25778082295,24.68580055240
-161.70871409100,24.66320065230,72.98480224610
-163.36777805700,25.83373413930,25.70630073550
-162.84093544100,26.79020113450,30.75989913940
-154.75637428900,17.84658323380,91.94760131840
-154.12818712700,20.61723781790,45.84749984740
-153.05906414600,15.94262145200,45.81499862670
-164.84497059900,-18.70454562670,50.88050079350
-167.60134435000,-19.67485905880,41.82500076290
-158.59462029400,45.99171557500,27.81920051570
-177.61274900800,37.28852859520,53.88619995120
-174.95771984800,37.31565456570,23.66290092470
-175.29731014700,21.87590649830,76.94960021970
-176.10000000000,20.20011563630,24.67910003660
-90.09999968730,20.90181305550,89.90630340580
-140.95423874700,-23.36105640060,44.80080032350
-114.10565072900,72.21577652140,44.16249847410
-170.72415271300,-44.65878820200,64.84040069580
3.79999998577,-34.80192118750,68.87609863280
1.99999958741,-35.80014560470,20.59189987180
3.50000040097,-33.50033657630,30.71759986880
-112.84192294700,68.98319408060,28.91550064090
-117.39051111500,68.73467965650,29.83849906920
-153.08386088200,-71.26412690960,25.96010017400
-161.43754476500,-67.77856165790,44.12210083010
-113.86339083100,18.34022324890,63.87870025630
-75.90000012020,7.40041385749,73.88359832760
-78.28898818760,6.80003369682,23.64949989320
-81.31441295610,8.03822016916,32.75230026250
-79.82712549870,9.01274901357,21.63089942930
-76.70000033760,6.80002388442,20.59189987180
-160.68257244200,-34.98233401010,34.70259857180
-163.38187186600,-36.75412013720,32.70000076290
-168.15368447500,-34.44148030500,37.75120162960
-172.99596522000,-32.09899747420,31.71980094910
-92.82429285930,61.51924843080,30.80789947510
-149.71005954600,50.30437881360,23.72360038760
-152.25637432800,53.27630870010,25.76429939270
-150.96374321600,53.00293849170,45.87229919430
-108.89367299500,25.87217997670,92.91819763180
-110.07853195800,27.74015514370,48.84550094600
-171.19999970100,37.30067758920,39.78919982910
-167.70134492700,37.47341954950,25.68799972530
-169.99999959500,33.60033753670,30.71759986880
-171.70000078200,33.80016839860,22.61459922790
-173.20000014600,34.20070501320,42.80569839480
-135.70282569300,-14.28497053620,28.70669937130
-135.76655353300,-15.98496619270,26.69389915470
-140.25706423200,-16.50622390920,37.77259826660
-142.63421118700,-14.64127382790,47.80889892580
-143.57783685900,-13.41150662280,28.69319915770
133.52835507500,-16.74865409190,54.84479904170
132.70000006100,-17.80020012220,33.74639892580
11.27537941670,-64.60379245130,55.84909820560
-127.89084735200,42.14057602870,86.14920043950
-125.30881436100,42.57370438860,39.86209869380
-124.93310826200,41.72321628910,58.02389907840
-127.32113023400,38.76151658940,36.88399887080
-129.08452110800,41.94187693590,63.14910125730
-130.23028248600,41.96147373210,33.86380004880
-115.31480367700,36.94434135740,62.97639846800
-115.21480391100,34.27303898240,21.66060066220
-105.74858846300,-60.09445046240,22.65099906920
-23.60000000000,69.01381263220,94.91020202640
139.88879802200,-20.31694977990,64.86859893800
-154.92953230100,-24.67729441930,72.98069763180
-152.97315776300,-23.30557227800,28.74869918820
-154.56175402000,-26.32129289340,40.88560104370
-155.96175342200,-27.27770957740,41.87580108640
-157.33356708500,-25.73233421650,21.65579986570
-96.87570728030,56.31274416870,23.73929977420
-104.04508478400,55.68328665340,38.95360183720
-133.38485871500,17.63377822170,128.09599304200
-136.48768461800,23.11840375580,21.64599990840
108.46417745000,-56.72481176460,52.24660110470
110.37164490100,-58.95297835450,34.78639984130
-39.19253271210,-27.83223768950,23.64599990840
-135.17254274100,42.79879960710,54.98680114750
-137.99367335200,42.52856475400,45.92029953000
23.47164504960,-34.78287654710,80.85649871830
-178.39999941500,-10.50006954930,26.69289970400
-158.65099456000,12.77868563460,33.78200149540
-114.78452065200,39.05689067020,69.90239715580
-112.80881468500,40.54372635090,47.91669845580
-87.87886966070,54.08651160450,45.82820129390
-139.94824954700,-48.87115394440,46.84209823610
-133.94824954700,-49.04898097710,25.70540046690
-142.22146253100,-49.94265398110,24.66830062870
-140.15423907600,-47.47622399820,29.70540046690
-105.20000060000,21.80181362290,87.90200042720
-155.82415214700,52.73538637120,49.03889846800
-157.22684223700,50.99167983310,24.78879928590
-162.69596522000,51.50784762990,58.10499954220
-169.37315856000,53.51716813930,23.70089912410
-169.79999969100,-28.80118044000,60.86019897460
-169.15771965700,-25.18613032580,29.72850036620
-171.78321656500,-30.88347704120,28.67840003970
-172.10000023400,-28.60374083530,107.91899871800
86.74813304470,-2.51607919738,37.78269958500
-75.47627562480,26.54124650240,102.89900207500
-103.66655342200,46.80667841570,75.02449798580
-139.20282536200,32.38913273730,54.91640090940
-143.68052685600,32.43288792740,42.86959838870
-140.63909725400,33.38256534660,37.85250091550
-139.65423877100,33.57902328640,21.64649963380
-121.05457617100,49.04581216800,69.05539703370
-120.99367340000,51.37343423030,28.77729988100
-138.59999949800,47.40600736360,96.91110229490
-135.23310853600,51.00948812760,66.15200042720
-138.63627182900,45.01945371270,44.88230133060
-98.03943486150,44.77002953640,24.68549919130
-149.60467881800,-31.34012744780,39.73899841310
-143.03690122600,-7.05799575283,61.86790084840
-144.15234020800,-9.77185636191,22.61549949650
128.87164521400,46.52397770250,28.75250053410
-40.19999882920,45.70086647620,38.79460144040
172.50000043300,32.60324337070,92.90630340580
173.49999981000,34.50045896800,34.76210021970
175.40373391100,33.00051834770,37.78279876710
175.46791130400,31.44862025850,37.77320098880
128.60000000000,-12.10031805680,50.83570098880
-114.75423853900,20.83960238120,28.71150016780
135.25933506500,22.06504485570,60.84640121460
138.16306927400,22.10040059460,41.79539871220
138.06306897300,20.50080274370,60.86019897460
136.86306926900,20.90037674860,41.79539871220
135.16306904300,19.00017485290,30.71759986880
133.84439971500,20.97312673160,41.75749969480
15.00746907180,-72.59217049150,70.70659637450
5.90000042218,-72.60436061900,48.83200073240
8.39142249577,-71.60502556560,53.84579849240
-151.00333410200,-31.82588120810,33.70539855960
-96.89084753700,60.26163927990,82.95469665530
-90.82429388710,60.04059623800,34.79399871830
-92.91197796240,59.28961632060,40.92810058590
-168.85771939000,-22.33130703310,42.83179855350
-169.30000017000,-21.10025765320,34.76210021970
-162.31274689600,61.99155186040,38.99380111690
-170.35637432800,66.42210298380,32.04600143430
-147.99461981100,64.95138839750,44.18960189820
-108.10881468500,44.38835723970,25.71290016170
-178.85637374600,8.75912252168,26.69799995420
-105.05141312700,-36.73081372520,35.76910018920
-120.10282632600,-41.90624165840,23.62999916080
-155.46777728500,44.77683705020,41.91360092160
-156.49462063200,-55.52714508790,44.68320083620
-132.39999970900,-21.70085448000,60.86019897460
-131.82113027700,-17.93674789560,50.81620025630
-134.72112970900,-17.37002588800,41.79890060420
-83.30000037080,25.20009473230,20.59189987180
-136.26339105500,31.97427972860,61.94210052490
-135.15423853900,32.81313248100,46.90420150760
-137.56937982400,29.78221521070,24.71859931950
-137.54226098000,31.05486337440,29.73390007020
134.73693186100,-9.54846850777,58.85340118410
135.82462069100,-10.08032566180,32.74980163570
-134.54542385400,40.17052635680,31.86219978330
-136.97853167200,40.09760672420,30.78650093080
-133.02395597000,-52.85880256490,37.88899993900
-129.73028309400,-50.30939622160,20.61170005800
-131.29084761800,-51.94023409620,33.76919937130
-148.00000033800,-7.51950143298,20.60120010380
-150.15502940100,-2.60540842310,31.74230003360
-13.10000020230,26.70029588090,32.75389862060
-147.60602374100,9.06473763831,54.89390182500
-152.82011782900,3.13226359381,35.78079986570
-154.10602399300,7.43501677395,36.79000091550
-159.19865443700,30.97644725020,41.86700057980
-155.07046791000,30.87342135540,28.72480010990
-159.86912312800,32.73424313060,42.89440155030
146.44813310500,52.50529883880,45.87009811400
140.09626583600,52.12063918960,34.79339981080
-132.63277059300,61.88225918890,92.25050354000
-126.69966236900,61.22918656440,40.97850036620
-132.82994489200,57.62936431480,45.99290084840
-83.12112968060,15.68496361860,26.69389915470
-138.94474904100,-0.69409013554,97.91410064700
-137.64508624700,-0.06972810017,101.91400146500
-140.75073828300,-3.65741684889,22.61140060420
130.50000006300,23.20208020120,90.90529632570
131.70000024500,-13.60021518060,39.78919982910
132.40000000000,-14.40014069040,31.73690032960
131.73471395700,56.60983085610,51.97529983520
128.84591624400,55.99218258210,30.80100059510
-132.92711912700,-24.77054902240,55.85589981080
-128.89084770800,-24.50024971710,31.73690032960
-128.02994514100,-27.19118940620,34.74800109860
177.90000000000,-47.70048212110,28.70569992070
170.80000000000,-46.00899707000,27.66390037540
-141.96491187000,42.26545731610,83.12100219730
-139.73909617400,40.45248031420,38.89590072630
-161.90403478000,-25.80295710820,31.76350021360
-164.01812812900,-24.45956354620,43.83969879150
-138.84542382300,-9.84569071990,51.83890151980
-141.12678200200,-10.18173113600,20.58609962460
87.29999984140,-4.00004667667,34.76210021970
-123.88452025300,50.11350738050,41.92179870610
-113.92079346200,45.18942548710,87.91359710690
-112.27853211600,43.16424480970,31.77239990230
-116.34226096500,47.12329116820,54.03900146480
3.30000040650,-28.00151394800,69.87989807130
-120.42711949100,16.32114350580,108.25800323500
-159.07514585700,-44.79814397930,38.72859954830
-163.63017704300,-42.39622056140,23.59410095210
-155.00269005900,-21.06432114500,72.99349975590
-153.02818735600,-18.50692743370,32.80179977420
-158.12953209000,-20.09184082300,50.90280151370
-154.90403516900,-20.67468437440,29.74900054930
-105.93310826200,35.40486009320,63.94580078130
-106.18169562600,32.01401249420,67.98519897460
-107.85423896000,36.98817492210,20.62080001830
-123.84226077000,43.48267342100,34.85419845580
-84.79999890410,60.10171449960,41.79539871220
-138.29683670000,-71.36474447500,25.75720024110
-137.66056576900,-72.46879358740,33.05979919430
71.00000004730,44.00072670710,36.76990127560
-167.29596536100,7.60321457232,80.91449737550
-168.80000065400,6.20002727684,22.61459922790
-172.30000065600,7.90003485792,22.61459922790
-173.20000000000,8.50006556268,28.70569992070
-170.48321622400,9.72961972529,30.72089958190
-171.22684260800,10.44371397760,29.72949981690
-167.19462023400,9.80280049254,33.75650024410
-105.42678209300,59.50735282580,65.06210327150
-102.44858715400,62.47136150280,63.22380065920
-105.58135919600,61.85821465950,22.70459938050
-161.39946048800,77.60395306960,20.95952315140
-175.22132961300,78.40673547190,23.39220986820
-172.95971714800,75.82076963800,21.71332587720
-169.15574592300,74.92673778360,63.16051651900
-174.67374166000,73.59743416040,31.52120419270
-173.76742355900,70.64570957870,84.40450894900
-166.70490080000,70.07020793710,24.16048713110
-175.82680844400,68.27978893590,57.54672568000
-173.98417223200,67.68448136930,44.66163642640
-161.07142070400,64.57898342850,139.23828245100
